ID,Creation time,Notes,Dev Internal,Name,Blocked,Regression,Story points,Owner,Phase,Severity,Sprint
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=128972"",""128972"")",Wed Mar 21 08:00:00 UTC 2018,,No,[TCG] TCG clear values if rename parameter name,No,Escaped Defect,,'Wall-E Chen',Done,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=128364"",""128364"")",Thu Jan 25 08:00:00 UTC 2018,'Tsachi_Close;James_disagree; [review] follow up over email - james/tsachi',No,"[UFT/TCG][Useability]After Object spy one control , the object Spy pane always in front of TCG dialog but could not work",No,Escaped Defect,1,Jerry Yin,Done,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=399587"",""399587"")",Fri Mar 27 15:53:54 UTC 2020,,Yes,[TE] Support MF Host access for the Cloud,No,,20,Jie Zhang (Sagi),New,,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=425285"",""425285"")",Thu May 21 10:01:34 UTC 2020,,No,"[UFTM][Audio Recording] As a UFT user, I want to see audio recording link in the report",No,,3,Jie Zhang (Sagi),New,,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=425284"",""425284"")",Thu May 21 09:59:17 UTC 2020,,No,"[UFTM][Audio Recording] As a UFT user, I want to start audio recording during the execution",No,,5,Jie Zhang (Sagi),New,,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=423376"",""423376"")",Thu May 21 10:00:14 UTC 2020,,No,"[UFTM][Audio Recording] As a UFT user, I want to stop audio recording during the execution",No,,5,Jie Zhang (Sagi),New,,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=423377"",""423377"")",Thu May 21 10:02:27 UTC 2020,,No,"[UFTM][Video Recording] As a UFT user, I want to see video recording link in the report",No,,3,Jie Zhang (Sagi),New,,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=423374"",""423374"")",Thu May 21 09:55:53 UTC 2020,,No,"[UFTM][Video Recording] As a UFT user, I want to start video recording during the execution",No,,5,Jie Zhang (Sagi),New,,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=423375"",""423375"")",Thu May 21 09:57:13 UTC 2020,,No,"[UFTM][Video Recording] As a UFT user, I want to stop video recording during the execution",No,,5,Jie Zhang (Sagi),New,,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=133152"",""133152"")",Wed Oct 26 08:00:00 UTC 2016,,No,'[Mobile] Use MC screenshot for Insight - map desktop coordinates to device coordinates',No,,5,Jack Zhao,New,,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=134123"",""134123"")",Wed Oct 26 08:00:00 UTC 2016,,No,'[Mobile] Use MC screenshot for Insight - map mouse click to mobile device tap',No,,3,Jack Zhao,New,,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=133159"",""133159"")",Wed Oct 26 08:00:00 UTC 2016,,No,'[Mobile] Use MC screenshot for Insight - switch root TO image with MC image for record mode',No,,5,Jack Zhao,New,,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=135021"",""135021"")",Wed Oct 26 08:00:00 UTC 2016,,No,'[Mobile] Use MC screenshot for Insight - switch root TO image with MC image for replay mode',No,,5,Jack Zhao,New,,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=120583"",""120583"")",Mon Apr 11 08:00:00 UTC 2016,,No,WDA Chrome & FF support (if not implemented yet),No,,20,Yoni Hotam,New,,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=129525"",""129525"")",Wed Feb 07 08:00:00 UTC 2018,Tsachi_Close,No,"[AOS IE11] Script step passed when the page is not ready, have to add WAIT every time",No,New Feature,1,'Yun-Sheng Liu',Rejected,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=108869"",""108869"")",Mon Sep 18 08:00:00 UTC 2017,,No,[Chrome/Firefox] Redirection navigation will corrupt record on Back/Forward,No,Escaped Defect,1,'Yun-Sheng Liu',Rejected,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=114577"",""114577"")",Tue Oct 24 08:00:00 UTC 2017,,No,[Chrome] HandleDialog Record with Wrong Sequence in Specific page,No,Escaped Defect,1,zhun miao,Rejected,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=357143"",""357143"")",Mon Dec 23 10:51:06 UTC 2019,,No,Continuation of [Web][Regex] Support regular expression for numeric properties of web testobjects,No,,5,Jie Zhang (Sagi),New,,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=114103"",""114103"")",Thu Oct 12 08:00:00 UTC 2017,,No,[Electron] .WebTree.Collapse&Expand shows unspecified error after successful replay,No,New Feature,1,Jie Zhang (Sagi),Rejected,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=138672"",""138672"")",Mon Jun 12 08:00:00 UTC 2017,,No,[Firefox/Chrome] Open a new browser popup window cause twice close event,No,Escaped Defect,1,baolong liu,Rejected,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=115360"",""115360"")",Thu Nov 09 08:00:00 UTC 2017,,No,[firefox win7] url navigate button could not be recorded,No,Escaped Defect,1,'Yun-Sheng Liu',Rejected,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=136994"",""136994"")",Sun Jul 02 08:00:00 UTC 2017,,No,[IE] Drag and Drop under Webtree could not be recorded,No,Escaped Defect,1,baolong liu,Rejected,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=307504"",""307504"")",Tue Jul 30 10:15:20 UTC 2019,,No,"'[IE] Refactor Record mechanism - Record the TextObject with properties in one request to prevent dynamic attribute changes, e.g. animation class'",No,,30,Jie Zhang (Sagi),New,,Sprint 1
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=116229"",""116229"")",Tue Nov 07 08:00:00 UTC 2017,,No,"[Insight, Web] Cannot add insight object from browser control area on Chrome and Firefox",No,Escaped Defect,1,'Yun-Sheng Liu',Rejected,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=365025"",""365025"")",Thu Jan 09 15:30:36 UTC 2020,,No,[OCR] Support Text Checkpoint and Text Outputvalue with WebButton,No,,10,Jie Zhang (Sagi),New,,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=116519"",""116519"")",Tue Nov 21 08:00:00 UTC 2017,,No,[QCIM1J94940] Object.Exist returns false even though the object exists in Edge browser on Windows 10,No,Escaped Defect,1,Jie Zhang (Sagi),Rejected,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=528244"",""528244"")",Wed Dec 02 15:51:53 UTC 2020,,Yes,"[Research] Research how to handle the complex web elements (e.g. dropdownlist, search box, etc)",No,,5,Kern Zhou,New,,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=116359"",""116359"")",Thu Nov 09 08:00:00 UTC 2017,,No,"[R&R setting][Chrome] Set ""Open the following when recording or running"" will cause Chrome url navigation won't be recorded at the first time",No,Escaped Defect,1,'Yun-Sheng Liu',Rejected,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=690049"",""690049"")",Tue Oct 12 13:33:11 UTC 2021,,No,Support object frame in Firefox,No,,,Jie Zhang (Sagi),New,,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=690051"",""690051"")",Tue Oct 12 13:54:01 UTC 2021,,No,Support to open the correct url defined in RnR for different opened test,No,,,Jie Zhang (Sagi),New,,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=699020"",""699020"")",Tue Nov 02 15:42:37 UTC 2021,,No,Support to recognize the element correctly if the devTool is opened,No,,,Jie Zhang (Sagi),New,,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=141426"",""141426"")",Wed Aug 02 08:00:00 UTC 2017,,No,[Surface only] [win 1703] Spy could not work on Chrome and Firefox,No,New Feature,1,'Yun-Sheng Liu',Duplicate,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=379027"",""379027"")",Mon Feb 10 13:15:10 UTC 2020,,No,[Web2.0][Element] Support WebCheckbox in Element UI library,No,,3,Jie Zhang (Sagi),New,,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=378023"",""378023"")",Mon Feb 10 13:28:46 UTC 2020,,No,[Web2.0][Element] Support WebFile in Element UI library,No,,3,Jie Zhang (Sagi),New,,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=379028"",""379028"")",Mon Feb 10 13:26:47 UTC 2020,,No,[Web2.0][Element] Support WebMenu in Element UI library,No,,3,Jie Zhang (Sagi),New,,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=621100"",""621100"")",Tue Jun 08 09:47:17 UTC 2021,,No,[Web 2.0][jQuery widget] Support jqxDropDownList,No,,5,Jie Zhang (Sagi),New,,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=137814"",""137814"")",Thu Jun 22 08:00:00 UTC 2017,,No,[WebCheckBox] CheckBox object cannot be recognized via spy or add,No,Escaped Defect,1,baolong liu,Rejected,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=127381"",""127381"")",Thu Jan 25 08:00:00 UTC 2018,Tsachi_Close,No,[Web] Checkpoint that failed due to space not displayed in report,No,Escaped Defect,1,'Yun-Sheng Liu',Rejected,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=141406"",""141406"")",Mon Jul 31 08:00:00 UTC 2017,,No,"[Web, Chrome]Bitmap checkpoint will fail when MakeObjVisible is invoked",No,Escaped Defect,1,'Yun-Sheng Liu',Rejected,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=117452"",""117452"")",Tue Nov 14 08:00:00 UTC 2017,,No,WebElements could not be recognized in a specific page,No,Escaped Defect,1,'Yun-Sheng Liu',Rejected,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=127251"",""127251"")",Sun Jan 21 08:00:00 UTC 2018,pp candi,No,[Web] [PaulG] Regular expression not working as expected when used with descriptive and xpath,No,Escaped Defect,1,Chu Jun Dong,Rejected,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=332013"",""332013"")",Thu Nov 28 17:43:01 UTC 2019,,No,[Web][Regex] Support regular expression for numeric properties of web testobjects,No,,5,Jie Zhang (Sagi),New,,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=1351440"",""1351440"")",Thu Nov 09 15:35:21 UTC 2023,,No,[Web][Regex] Support the case sensitive regular expression evaluator in Web property,No,,15,,New,,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=129327"",""129327"")",Tue Dec 20 08:00:00 UTC 2016,,No,"[Win10, IE11] First navigation on new tab record incorrect url",No,New Feature Regression,1,Wayland Su,Rejected,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=139038"",""139038"")",Wed Jul 05 08:00:00 UTC 2017,,No,[Win7 IE 11] Using Low Level Recording in the URL Bar and Search Engine Bar Could not Replay Correctly,No,Escaped Defect,1,baolong liu,Rejected,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=117378"",""117378"")",Tue Aug 22 08:00:00 UTC 2017,,No,SmartGWT supports drag and drop functions.,No,,,Yoni Hotam,New,,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=112944"",""112944"")",Thu Dec 31 08:00:00 UTC 2015,,No,[WebAcc]: [Chrome/FF] Enable editing in column tree.,No,,5,Wen Dong,New,,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=114834"",""114834"")",Sun Dec 27 08:00:00 UTC 2015,,No,[WebAcc]: [IE] Enable editing column tree.,No,,5,Wen Dong,New,,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=139087"",""139087"")",Tue Jul 11 08:00:00 UTC 2017,,No,"[WebAcc RadioGroup, IE] Recording on WebRadioGroup generate multiple Radio object in IE",No,Escaped Defect,1,Jie Zhang (Sagi),Rejected,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=136623"",""136623"")",Thu Jun 01 08:00:00 UTC 2017,,No,[Angular 4 IE11] Menu links could not be recorded,No,New Feature,1,Jie Zhang (Sagi),Rejected,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=138552"",""138552"")",Sun Jun 04 08:00:00 UTC 2017,,No,[Angular 4 IE11] Viedo and Audio play button could not work and be recorded,No,New Feature,1,baolong liu,Rejected,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=133687"",""133687"")",Mon Feb 20 08:00:00 UTC 2017,,No,[jQueryUI 1.12.1] UFT_JqueryUI's ToggleButton object generates two lines of code by one operation in record mode,No,Escaped Defect,1,'Yun-Sheng Liu',Rejected,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=141467"",""141467"")",Tue Aug 22 08:00:00 UTC 2017,,No,[Bootstrap Button] Disabled Link button is not recognized,No,New Feature,1,baolong liu,Rejected,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=130551"",""130551"")",Thu Mar 15 08:00:00 UTC 2018,,No,[Chrome] Make it easier to install UFT Chrome extension manually for Chrome>63.,No,,,Yoni Hotam,New,,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=112379"",""112379"")",Mon Nov 16 08:00:00 UTC 2015,14.00,No,'jQM support on IE - radio group',No,,3,Yoni Hotam,New,,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=112923"",""112923"")",Sun Jul 30 08:00:00 UTC 2017,,No,[MC] Log capture for web agents,No,,5,'Yun-Sheng Liu',New,,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=117875"",""117875"")",Tue Mar 31 08:00:00 UTC 2015,"14.00, mainly QA validation",No,Support Mobile gestures on Desktop devices that support touch,No,,3,Yoni Hotam,New,,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=108910"",""108910"")",Sun Oct 09 08:00:00 UTC 2016,,No,[ExtJS 6.0 XJSEditBox] SetSecure is not recorded,No,,1,Roman Ukhov,Rejected,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=115692"",""115692"")",Wed Jul 23 08:00:00 UTC 2014,,No,NWBC: Some specific SAPEdit fail to be found and takes long time when recording.,No,,1,Xinyi He,Done,Critical,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=137833"",""137833"")",Wed Jul 29 08:00:00 UTC 2015,,No,"'After install SAP license patch, license info not show correctly in Add-in Manager and Help|About'",No,,1,,Rejected,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=115729"",""115729"")",Thu Aug 27 08:00:00 UTC 2015,,No,[Default keywords in AA]: Missing default available keywords for SAPUI5,No,New Feature Regression,1,Natalia Rossels,Done,High,Sprint 5
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=110159"",""110159"")",Mon Aug 10 08:00:00 UTC 2015,,No,[DevInternal] Return E_NOTIMPL from DispTestObject_HighlightAllMatchingChildren for SAPGUI,No,,1,Wen Dong,Done,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=118063"",""118063"")",Mon Aug 31 08:00:00 UTC 2015,,No,method arguments are removed when the first one is changed to a parameter,No,Legacy Feature Regression,1,Jerry Yin,Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=108253"",""108253"")",Wed Aug 05 08:00:00 UTC 2015,,No,LeanFT: Spy at SAPGUI will have error,No,,1,Wen Dong,Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=137967"",""137967"")",Mon Aug 03 08:00:00 UTC 2015,,No,Unexpected error and UFT crash after click Solution Manager option in SAP,No,New Feature Regression,1,Jerry Yin,Done,Critical,Sprint 4
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=136740"",""136740"")",Thu Jul 23 08:00:00 UTC 2015,,No,SAP:EP: Replay fail when record to select item in the SAPList  continuously.,No,Legacy Feature Regression,1,Chengzhe 'Jason' Xu,Done,High,Sprint 5
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=117816"",""117816"")",Thu Aug 27 08:00:00 UTC 2015,,No,"[Ajax ConfirmButton, FF] The ""An error occurred while running the Web extensibility handler for the Output method"" dialog pop up when replay the output method on FF",No,,1,Chengzhe 'Jason' Xu,Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=137682"",""137682"")",Thu Jul 23 08:00:00 UTC 2015,,No,"Win10: SAPUIList.Drop alert ""Invalid procedure call or argument"" on FF and Chrome",No,,1,,Done,Medium,Sprint 3
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=137860"",""137860"")",Thu Jul 30 08:00:00 UTC 2015,,No,LeanFT: Highlight in SAPGUI will fail when spy in edit mode,No,,1,Wen Dong,Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=110367"",""110367"")",Tue Aug 11 08:00:00 UTC 2015,,No,LeanFT:SAPGUI:  Will have GeneralServerErrorException when try to launch by IP,No,,1,Sun Tao,Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=108785"",""108785"")",Mon Aug 03 08:00:00 UTC 2015,,No,Add GuiSessionFactory support in Java,No,,2,Sun Tao,Done,,Sprint 3
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=129107"",""129107"")",Wed Sep 30 08:00:00 UTC 2015,,No,[SAP] [Android] [Fiori]SAPUITextEdit can't record in Fiori application,No,,1,Natalia Rossels,Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=128275"",""128275"")",Tue Oct 06 08:00:00 UTC 2015,,No,'[SAP] [Android] - Galaxy Tab 3 - SAPUICalendar records both old and new value when switching between fields',No,,1,Ran Sidon,Done,High,Sprint 3
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=128036"",""128036"")",Thu Sep 24 08:00:00 UTC 2015,,No,'[SAP] [Android] - Huawei - SAPUICalendar step doesn't always record',No,,1,Ran Sidon,Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=126999"",""126999"")",Fri Sep 25 08:00:00 UTC 2015,,No,"[SAP] [Android/iOS] After adding SAPButton to object repository, the button name should be update accrodingly",No,,1,Sun Tao,Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=124989"",""124989"")",Tue Sep 22 08:00:00 UTC 2015,,No,[SAP] [Android/IOS] date_yyymmdd properties are empty for SAP Calendar,No,,1,'Chang-Ling Liu',Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=129063"",""129063"")",Tue Sep 29 08:00:00 UTC 2015,,No,'[SAP] [Android/iOS] - Displaymode property for SAPUIDatePicker always shows as empty',No,,1,Ran Sidon,Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=126952"",""126952"")",Wed Sep 23 08:00:00 UTC 2015,,No,[SAP] [Android/IOS] No script generated automatically when set value for SAPUIPassword,No,,1,Jerry Yin,Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=126900"",""126900"")",Tue Sep 22 08:00:00 UTC 2015,,No,[SAP] [Android/IOS] SAPButton cannot relay submit method,No,,1,'Chang-Ling Liu',Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=128072"",""128072"")",Fri Sep 25 08:00:00 UTC 2015,,No,[SAP] {Android/IOS}SAPUIMenu cannot select by index,No,,1,Yuval Shubert,Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=128009"",""128009"")",Wed Sep 23 08:00:00 UTC 2015,,No,"[SAP] [Android/IOS] ""selected dates"" property of SAPUI DatePicker is empty",No,,1,'Chang-Ling Liu',Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=128015"",""128015"")",Wed Sep 23 08:00:00 UTC 2015,,No,'[SAP] [Android/IOS] Some properties of SAP TO - 'SAPUITable' is empty',No,,1,Idan Vaytzman,Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=126982"",""126982"")",Thu Sep 24 08:00:00 UTC 2015,,No,[SAP] [Android/iOS] Some properties of SAPUIRatingIndicator are empty,No,,1,'Chang-Ling Liu',Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=128030"",""128030"")",Wed Sep 23 08:00:00 UTC 2015,,No,"[SAP] [Android/IOS] The property ""selected item"" of SAPUITabStrip is empty",No,,1,Natalia Rossels,Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=126949"",""126949"")",Wed Sep 23 08:00:00 UTC 2015,,No,[SAP] [Android/IOS] The script got when set value for SAPUIList is incorrect,No,,3,Sun Tao,Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=127107"",""127107"")",Mon Sep 28 08:00:00 UTC 2015,,No,[SAP] [Android/iOS] The script which is got from recording to add comments in SAPUITextEdit field is incorrect,No,,1,Yuval Shubert,Done,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=127072"",""127072"")",Fri Sep 25 08:00:00 UTC 2015,,No,[SAP] [Android] Refresh method doesn't work for SAPUIMenu,No,,1,Chengzhe 'Jason' Xu,Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=129292"",""129292"")",Wed Oct 07 08:00:00 UTC 2015,,No,[SAP] [Android] Some SAPUIButton objects are not captured properly,No,,1,Yuval Shubert,Done,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=128158"",""128158"")",Wed Sep 30 08:00:00 UTC 2015,,No,"[SAP] [Android] Using swipe to change rating value, can't record in UFT",No,,1,Yuval Shubert,Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=128080"",""128080"")",Fri Sep 25 08:00:00 UTC 2015,,No,"[SAP] [Android] When replay the script to select the first empty value for SAPUIMenu, the value is not set",No,,1,Yuval Shubert,Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=132026"",""132026"")",Wed Oct 14 08:00:00 UTC 2015,,No,'[SAP] Cannot record on any SAP TOs after installing the latest patch - Oct 13',No,,1,Ran Sidon,Done,Critical,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=130557"",""130557"")",Wed Oct 21 08:00:00 UTC 2015,,No,'[SAP] - Fiori - iOS recording is not working on Fiori App with the latest patch',No,,1,Noam Doron,Done,Critical,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=128691"",""128691"")",Tue Oct 13 08:00:00 UTC 2015,,No,'[SAP] - Fiori - List with radio buttons is not recorded',No,,1,Idan Vaytzman,Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=129474"",""129474"")",Mon Oct 12 08:00:00 UTC 2015,,No,'[SAP] Fiori - SAPUICalendar setDate is not recorded until the next action if the date is set through the month or year',No,,1,Ran Sidon,Done,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=131103"",""131103"")",Tue Oct 13 08:00:00 UTC 2015,,No,'[SAP] - Fiori - SAPUIDatePicker 'Next' and 'Previous' fail with error after the first run',No,,1,Ran Sidon,Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=129450"",""129450"")",Sun Oct 11 08:00:00 UTC 2015,,No,"'[SAP] - Fiori - SAPUITable.SelectAll (through checkbox) isn't replayed , error generated'",No,,1,Yuval Shubert,Done,High,
