ID,Creation time,Notes,Dev Internal,Name,Blocked,Regression,Story points,Owner,Phase,Severity,Sprint
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=212094"",""212094"")",Wed Jan 02 11:40:07 UTC 2019,,No,"[UFT][RnR]""Mobile tab"" is not aligned, and the period is missing at the end of the sentence.",No,New Feature,,Jie Zhang (Sagi),Done,High,Sprint 5
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=218008"",""218008"")",Tue Jan 08 13:55:02 UTC 2019,,No,[UFT][Standalone VNC] exception occurs when user try to click on Options button to launch wizard,No,Version Regression,,Jie Zhang (Sagi),Done,High,Sprint 4
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=204084"",""204084"")",Wed Nov 21 21:43:52 UTC 2018,committed,No,"User should not be able to end session by pressing on the ""End Session"" icon on the masthead of MC in SRF",No,,1,Jie Zhang (Sagi),Done,,Sprint 1
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=224007"",""224007"")",Wed Jan 16 15:29:41 UTC 2019,,No,"[MC Lite] ""aapt.exe not found' error when uploading apk files when MC Lite is installed on a location other than the default path C:\Program Files/ (x86)",No,New Feature,,Jie Zhang (Sagi),Done,Medium,Sprint 5
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=212131"",""212131"")",Thu Jan 03 11:33:01 UTC 2019,committed,No,"[MC Lite] As a UFT user, I can retrieve MC port for MC Lite connection from Windows registry key",No,,1,Jie Zhang (Sagi),Done,,Sprint 4
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=254311"",""254311"")",Wed Feb 27 11:51:22 UTC 2019,committed,No,'[MC Lite] Change the name of the MC Lite in UFT ( new name: UFT Mobile Add-in for local device  (Powered by Mobile Center) )',No,,1,Jie Zhang (Sagi),Done,,Sprint 7
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=219013"",""219013"")",Tue Jan 08 13:57:07 UTC 2019,committed,No,[MC Lite][UFT] some of the 3rd customer app can not be uploaded,No,New Feature,,Jie Zhang (Sagi),Done,High,Sprint 4
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=209029"",""209029"")",Thu Nov 29 17:36:22 UTC 2018,,No,[Mobile] Block User to select device and app from Standalone VNC Dialog with MC Mini Lab,No,,1,Jie Zhang (Sagi),Done,,Sprint 3
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=209022"",""209022"")",Thu Nov 29 14:59:47 UTC 2018,eta 31st,No,[Mobile] Support record/replay using Device capabilities with MC Mini Lab,No,,4,Jie Zhang (Sagi),Done,,Sprint 5
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=204167"",""204167"")",Tue Nov 27 17:36:53 UTC 2018,eta 31st,No,[Mobile] Support to add and select local apps in Mobile R&R,No,,5,Jie Zhang (Sagi),Done,,Sprint 3
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=206003"",""206003"")",Tue Nov 27 17:45:10 UTC 2018,committed,No,[Mobile] Support to record with MC Mini Lab,No,,4,Jie Zhang (Sagi),Done,,Sprint 4
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=204168"",""204168"")",Tue Nov 27 17:45:14 UTC 2018,committed,No,[Mobile] Support to replay with MC Mini Lab,No,,5,Jie Zhang (Sagi),Done,,Sprint 4
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=204166"",""204166"")",Tue Nov 27 17:36:15 UTC 2018,,No,[Mobile] Support to select local devices in Mobile R&R,No,,3,Jie Zhang (Sagi),Done,,Sprint 3
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=206004"",""206004"")",Tue Nov 27 17:46:04 UTC 2018,committed,No,[Mobile] Support to spy with MC Mini Lab,No,,1,Jie Zhang (Sagi),Done,,Sprint 4
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=204165"",""204165"")",Tue Nov 27 17:34:57 UTC 2018,,No,[Mobile] Support to switch to MC Mini Lab in Mobile R&R,No,,2,Jie Zhang (Sagi),Done,,Sprint 3
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=205143"",""205143"")",Thu Nov 22 16:21:24 UTC 2018,,No,'[Mobile] Support to Test Connection to MC Mini Lab in Options->GUI Testing->Mobile',No,,2,Jie Zhang (Sagi),Done,,Sprint 2
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=221001"",""221001"")",Tue Jan 15 14:33:01 UTC 2019,,No,[Mac][UFT] Script on onlineshopping website could not run in Mac Chrome 71 version.,No,Escaped Defect,,Jie Zhang (Sagi),Done,High,Sprint 7
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=181327"",""181327"")",Fri Aug 31 16:03:25 UTC 2018,,No,[SRF][MAC][Safari] The Safari browser is not maximized under the resolution higher than 1366x768,No,Escaped Defect,1,Jie Zhang (Sagi),Done,High,Sprint 2
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=236003"",""236003"")",Fri Jan 25 09:36:40 UTC 2019,eta Feb 1st,No,"[SRF][Mobile] As a UFT user, I want to config the device metrics in the Mobile R&R",No,,1,Jie Zhang (Sagi),Done,,Sprint 5
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=213107"",""213107"")",Wed Jan 02 17:25:20 UTC 2019,,No,[SRF] Update Record and Run Settings > Web > Use SRF design,No,,2,Jie Zhang (Sagi),Done,,Sprint 4
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=205222"",""205222"")",Wed Nov 28 12:29:10 UTC 2018,committed,No,[SRF][Web Burst][Web RnR] Improve the SRF Browser Selection UI in UFT,No,,2,Jie Zhang (Sagi),Done,,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=244069"",""244069"")",Wed Feb 13 14:44:07 UTC 2019,,No,"[UFT Mobile] The error ""Failed to connect to SRF..."" pops up under mobile tab in RnR settings when UFT is connected to SRF.",No,Build Regression,,Jie Zhang (Sagi),Done,Critical,Sprint 6
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=228009"",""228009"")",Fri Jan 18 14:35:20 UTC 2019,,No,[UFT][SRF] Could not run UFT web script on IE browser,No,Version Regression,,Jie Zhang (Sagi),Done,High,Sprint 6
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=208068"",""208068"")",Fri Nov 30 16:03:55 UTC 2018,committed,No,"[UFT Web Burst]""General run error"" occured when run OpenNewTab method in IE11 browser",No,Build Regression,,Jie Zhang (Sagi),Done,High,Sprint 0
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=201345"",""201345"")",Fri Nov 09 14:56:24 UTC 2018,committed,No,[UFT Web Burst]IsSiblingTab method failed when run on IE 11 on UFT 14.51,No,Version Regression,,Jie Zhang (Sagi),Done,Medium,Sprint 0
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=236004"",""236004"")",Fri Jan 25 13:28:36 UTC 2019,"14.52 PROID is missing, committed fix",No,'[I18N] MC Center - MC is loaded in English UI',No,New Feature,,Jie Zhang (Sagi),Done,High,Sprint 5
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=222040"",""222040"")",Wed Jan 16 14:13:34 UTC 2019,committed,No,[I18N] MC Lite R&R Dialog: hard code file types on Add Device Files dialog,No,New Feature,,Jie Zhang (Sagi),Done,Medium,Sprint 5
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=233006"",""233006"")",Thu Jan 24 15:18:34 UTC 2019,fix committed,No,[I18N] Mobile R&R: The link to Mobile tab is not properly set causing broken link,No,New Feature,,Jie Zhang (Sagi),Done,Medium,Sprint 5
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=212007"",""212007"")",Thu Dec 27 14:53:58 UTC 2018,committed,No,[I18N] R&R SRF: Untranslated strings for srf recording setting section,No,Escaped Defect,,Jie Zhang (Sagi),Done,Low,Sprint 5
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=234004"",""234004"")",Thu Jan 24 14:33:59 UTC 2019,committed,No,[I18N] SRF R&R Mobile: Truncation of link to Mobile tab and link doesnt work,No,New Feature,,Jie Zhang (Sagi),Done,Medium,Sprint 5
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=230090"",""230090"")",Tue Jan 22 16:29:03 UTC 2019,fix committed,No,[L10N]Hardcode strings are displayed when loading app failed,No,New Feature,,Jie Zhang (Sagi),Done,Medium,Sprint 5
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=236011"",""236011"")",Fri Jan 25 17:45:50 UTC 2019,fix committed,No,[L10N]Mobile center lite connection timeout on R&R settings page in JPN environment,No,New Feature,,Jie Zhang (Sagi),Done,High,Sprint 5
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=237004"",""237004"")",Fri Jan 25 14:05:54 UTC 2019,fix committed,No,[L10N]SRF dialog page exists truncated strings,No,New Feature,,Jie Zhang (Sagi),Done,Medium,Sprint 5
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=239260"",""239260"")",Thu Jan 31 15:06:23 UTC 2019,committed,No,[MC 3.1] [UFT 14.52]  while using MC capabilities UFT will keep sending deviceid instead of capabilities details to MC.,No,Build Regression,,Jie Zhang (Sagi),Done,High,Sprint 5
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=239232"",""239232"")",Wed Jan 30 18:55:39 UTC 2019,committed,No,[MC][UFT] Test connection failed after MC service restart,No,Escaped Defect,,Jie Zhang (Sagi),Done,High,Sprint 5
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=226016"",""226016"")",Thu Jan 17 20:21:07 UTC 2019,,No,Object not found ebay with firefox with latest extension,No,Build Regression,,Jie Zhang (Sagi),Done,High,Sprint 4
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=240212"",""240212"")",Wed Jan 30 19:26:12 UTC 2019,committed,No,[R&R settings][Device capability] Please remove the option 'window phone' in OS type list,No,New Feature,,Jie Zhang (Sagi),Done,Medium,Sprint 5
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=159035"",""159035"")",Tue Jun 26 02:53:22 UTC 2018,,No,[Snapshot on Error] capture a snapshot of the desktop when an object fails to replay,No,,5,Jie Zhang (Sagi),Done,,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=286294"",""286294"")",Fri May 17 08:00:00 UTC 2019,,No,Support for uploading files .doc or .pdf,Yes,Unknown,,Jie Zhang (Sagi),Done,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=211180"",""211180"")",Mon Dec 24 10:44:50 UTC 2018,,No,[UFT 14.52] [VNC] [Automation Blocker] UFT cannot open the VNC viewer.,No,Build Regression,,Jie Zhang (Sagi),Done,Critical,Sprint 2
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=230122"",""230122"")",Wed Jan 23 15:13:31 UTC 2019,committed,No,[Web][Link][Firefox 64] Failed to record the Link in Frame.,No,Build Regression,,Jie Zhang (Sagi),Done,High,Sprint 5
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=285021"",""285021"")",Tue Jun 11 18:07:32 UTC 2019,committed,No,[UFT highlight] Highlight in OR cannot work related with mobile web\MC Browser,No,Version Regression,,Jie Zhang (Sagi),Done,High,Sprint 7
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=278055"",""278055"")",Tue May 21 14:25:34 UTC 2019,committed,No,'Copy of [Chrome] CRX extension installation via drag-drop fails',No,Escaped Defect,,Jie Zhang (Sagi),Done,High,Sprint 1
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=212006"",""212006"")",Thu Dec 27 14:32:46 UTC 2018,committed,No,[UFT][Parameterization] The value should be updated with the RnR setting for the 1st row in Data Table when changing RnR settings.,No,Escaped Defect,,Jie Zhang (Sagi),Done,Medium,Sprint 1
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=260830"",""260830"")",Mon Mar 18 16:11:32 UTC 2019,,No,"[Java CEF] As a UFT user, I want to record with Java CEF",No,,5,Jie Zhang (Sagi),Done,,Sprint 2
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=272083"",""272083"")",Tue Apr 23 15:29:42 UTC 2019,committed,No,"[JCEF]Object cannot operation when recording,but can be recorded",No,Build Regression,,Jie Zhang (Sagi),Done,High,Sprint 4
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=259073"",""259073"")",Fri Mar 08 11:35:37 UTC 2019,committed,No,'[UFT Performance][Investigation] reduce UFT’s launch time - web extensibility toolkit validation',No,,5,Jie Zhang (Sagi),Done,,Sprint 3
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=254005"",""254005"")",Thu Feb 21 17:20:08 UTC 2019,rejected,No,"As UFT WebTestObjects, its ""text"" field should be the same on IE and Chrome/Firefox, then UFT WebTest can run cross the browsers.",No,,0,Jie Zhang (Sagi),Done,,Sprint 1
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=272175"",""272175"")",Mon Apr 29 15:09:26 UTC 2019,committed,No,[Edge] Cannot spy into frame object,No,Build Regression,,Jie Zhang (Sagi),Done,High,Sprint 4
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=270058"",""270058"")",Mon Apr 08 17:37:50 UTC 2019,committed,No,[Octane] Cannot record dropdown list selection,No,Escaped Defect,,Jie Zhang (Sagi),Done,High,Sprint 3
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=209020"",""209020"")",Thu Nov 29 10:16:30 UTC 2018,,No,'Support Win10 1809 Edge -- Web drvier 17763',No,,3,Jie Zhang (Sagi),Done,,Sprint 2
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=271153"",""271153"")",Sun Apr 28 14:49:09 UTC 2019,to complete 5th May,No,Update Web drvier version,No,,1,Jie Zhang (Sagi),Done,,Sprint 4
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=283007"",""283007"")",Tue May 28 17:41:10 UTC 2019,,No,[UFT Safari Agent]The UFT Safari Agent version error in safari extensions,No,New Feature,,Jie Zhang (Sagi),Done,High,Sprint 6
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=260813"",""260813"")",Fri Mar 15 18:05:39 UTC 2019,,No,[Chrome] Extension icon display issue with black theme,No,Escaped Defect,,Jie Zhang (Sagi),Done,High,Sprint 2
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=268027"",""268027"")",Tue Apr 02 17:12:45 UTC 2019,committed,No,[JCEF] Page redirection steps not recorded,No,Escaped Defect,,Jie Zhang (Sagi),Done,High,Sprint 3
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=278003"",""278003"")",Thu May 16 15:39:02 UTC 2019,committed,No,'[Chrome] CRX extension installation via drag-drop fails',No,Escaped Defect,,Jie Zhang (Sagi),Done,High,Sprint 5
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=271198"",""271198"")",Tue Apr 30 14:01:27 UTC 2019,,No,[Chrome] UFT could not record for Chrome Beta,No,Build Regression,,Jie Zhang (Sagi),Done,High,Sprint 4
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=190121"",""190121"")",Wed Oct 31 10:24:49 UTC 2018,committed,No,"[WebAccTree, Edge] Collapse/Expand method replay pass but return unspecified error",No,Escaped Defect,,Jie Zhang (Sagi),Done,High,Sprint 4
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=213004"",""213004"")",Thu Dec 27 13:42:42 UTC 2018,committed,No,[Presales][RnR] DataTable value change for DataDriven behavior inconsistant,No,Escaped Defect,,Jie Zhang (Sagi),Done,Medium,Sprint 1
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=271121"",""271121"")",Thu Apr 25 13:44:19 UTC 2019,committed,No,[Web][FF] Incorrect scripts was recorded on WebList ExtendSelect method,No,Build Regression,,Jie Zhang (Sagi),Done,High,Sprint 4
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=271120"",""271120"")",Thu Apr 25 13:44:04 UTC 2019,committed,No,[Web][Frame][FF] Extra step was recorded on WebEdit,No,Build Regression,,Jie Zhang (Sagi),Done,High,Sprint 4
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=111638"",""111638"")",Tue Jul 04 08:00:00 UTC 2017,"Sagi: hard to implement, suggest postpone or wait for AI support solution from codeless",No,[QCCR1J91396][Web] Support for Tableau as a UI component,No,,,Jie Zhang (Sagi),New,,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=283003"",""283003"")",Tue May 28 16:57:58 UTC 2019,,No,[QCCR1J102111] [INFOSYS LIMITED] Support for uploading files .doc or .pdf to a mobile device,No,,,Jie Zhang (Sagi),New,,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=294095"",""294095"")",Wed Aug 15 08:00:00 UTC 2018,,No,UFT does not recognize EDGE Download Notification Bar,Yes,Unknown,,Jie Zhang (Sagi),Rejected,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=108777"",""108777"")",Thu Apr 20 08:00:00 UTC 2017,TBD,No,[QCCR1J86611] [QCCR1J86611] [ER] : Capture entire webpage as an image/screenshot without the need of scrolling down,No,,15,Jie Zhang (Sagi),New,,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=117058"",""117058"")",Wed Aug 02 08:00:00 UTC 2017,Must,No,'[shadow dom]Generate XPATH for objects inside Shadow Root - P0?',No,,2,Jie Zhang (Sagi),New,,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=117081"",""117081"")",Wed Aug 02 08:00:00 UTC 2017,Must,No,[shadow dom]Parse XPATH,No,,2,Jie Zhang (Sagi),New,,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=320183"",""320183"")",Wed Sep 25 17:18:04 UTC 2019,committed,No,"[UIGrid] The letter ""i"" should be capital in the UFT.",No,Escaped Defect,,Jie Zhang (Sagi),Done,High,Sprint 8
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=270109"",""270109"")",Fri Apr 12 08:51:14 UTC 2019,,Yes,[DevInternal][Investigation][Edge] Support Chromium based Edge,No,,5,Jie Zhang (Sagi),Done,,Sprint 7
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=122235"",""122235"")",Sun Dec 10 08:00:00 UTC 2017,,No,'[QCCR1J96219] [QCCR1J99843] Support cross-domain iframe for Edge',No,,,Jie Zhang (Sagi),Done,,Sprint 0
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=115223"",""115223"")",Sun Aug 06 08:00:00 UTC 2017,,No,[QCCR1J94471] Support UFT Object Spy against Chromium Embedded Framework when hovering on it,No,,,Jie Zhang (Sagi),Done,,Sprint 0
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=306533"",""306533"")",Tue Jul 30 17:27:41 UTC 2019,committed,No,"[15.00] Change ""SRF hosted"" device indication to ""Hosted""",No,,1,Jie Zhang (Sagi),Done,,Sprint 6
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=321180"",""321180"")",Thu Sep 26 10:07:50 UTC 2019,,No,"[Rebrand]  Change the browser agent name from ""Micro Focus Functional Testing Agent"" to ""Micro Focus UFT Agent""",No,,2,Jie Zhang (Sagi),Done,,Sprint 8
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=237007"",""237007"")",Fri Jan 25 16:03:09 UTC 2019,committed,No,[L10N] MC Center R&R: Truncation of device details and packaged option,No,Escaped Defect,,Jie Zhang (Sagi),Done,Low,Sprint 6
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=325184"",""325184"")",Thu Oct 10 13:52:59 UTC 2019,,No,[Parallel Execution] The report link is messy when running the same test with same report suffix.,No,Escaped Defect,,Jie Zhang (Sagi),Done,High,Sprint 9
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=321296"",""321296"")",Sun Sep 29 16:56:43 UTC 2019,,No,[UFT Parallel] Make the parallel run condition easier to use,No,,2,Jie Zhang (Sagi),Done,,Sprint 8
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=276080"",""276080"")",Thu May 16 10:16:32 UTC 2019,,Yes,[Technology Research][Web] Investigate if there will be big changes which impact our existing browser support,No,,2,Jie Zhang (Sagi),Done,,Sprint 5
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=317054"",""317054"")",Wed Sep 18 10:21:11 UTC 2019,merged,No,Copy of The UFT recognizes web elements from the back browser when there are two browsers opens.,No,Escaped Defect,,Jie Zhang (Sagi),Done,High,Sprint 7
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=311922"",""311922"")",Wed Sep 04 10:16:35 UTC 2019,committed,No,[AgGrid][UIGrid] Expose the AgGrid and UIGrid as sub addin,No,,1,Jie Zhang (Sagi),Done,,Sprint 6
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=316118"",""316118"")",Thu Sep 12 14:39:48 UTC 2019,,No,[AgGrid][UIGrid] The legacy test which contained AgGrid/UIGrid addin should work as expected no matter the addins are enabled/disabled in new UFT.,No,New Feature,,Jie Zhang (Sagi),Rejected,High,Sprint 7
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=315130"",""315130"")",Thu Sep 12 20:24:31 UTC 2019,committed,No,Browser.FullScreen method description is incorrect,No,Escaped Defect,,Jie Zhang (Sagi),Done,High,Sprint 7
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=271096"",""271096"")",Tue Apr 23 19:21:46 UTC 2019,committed,No,'[QCCR1J101719] [CHINA LIFE INSURANCE] Header parameter does not work in Browser.Navigate- Chrome',No,,5,Jie Zhang (Sagi),Done,,Sprint 5
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=306113"",""306113"")",Tue Jul 09 11:33:02 UTC 2019,committed,No,'[QCCR1J101719] [CHINA LIFE INSURANCE] Header parameter does not work in Browser.Navigate - Firefox',No,,3,Jie Zhang (Sagi),Done,,Sprint 5
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=327118"",""327118"")",Wed Nov 13 16:50:54 UTC 2019,,No,Rebranding problem in Chrome\Firefox Agent Options,No,New Feature,,Jie Zhang (Sagi),Done,Medium,Sprint 11
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=325241"",""325241"")",Mon Oct 14 14:24:33 UTC 2019,,No,[Chrome] The version of installed agent in chrome is 15.0.0.830 when installed UFT 15.0.0880.,No,New Feature,,Jie Zhang (Sagi),Rejected,High,Sprint 9
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=209205"",""209205"")",Mon Dec 10 16:06:39 UTC 2018,committed,No,"[FR, RU][L10N] truncation exist on app card of app settings launch from UFT",No,Escaped Defect,,Jie Zhang (Sagi),Done,Low,Sprint 6
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=327051"",""327051"")",Mon Nov 11 17:59:02 UTC 2019,,No,[GUI][MC]The Local Browser can't be launched when set Web setting and Mobile setting at the same time.,No,Version Regression,,Jie Zhang (Sagi),Rejected,High,Sprint 11
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=307130"",""307130"")",Wed Jul 10 14:14:49 UTC 2019,code ready,No,[L10N]Hardcode exsits on Mobile Center connect setting page,No,Version Regression,,Jie Zhang (Sagi),Done,Medium,Sprint 6
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=307129"",""307129"")",Wed Jul 10 13:47:42 UTC 2019,committed,No,"[L10N][RU, DE, JA, CN]The warning message is disappeared when enable the MC in web tab and disable the MC settings in MC tab in RnR settings",No,Escaped Defect,,Jie Zhang (Sagi),Done,Medium,Sprint 5
