applicationId,enabled,language,os,region,date,userCount
0RDCKCTZ1LBN,,,,,2023-01-15,31456
0RDCKCTZ1LBN,,,,,2023-01-22,28616
0RDCKCTZ1LBN,,,,,2023-01-29,35309
0RDCKCTZ1LBN,,,,,2023-02-05,38162
0RDCKCTZ1LBN,,,,,2023-02-12,43407
0RDCKCTZ1LBN,,,,,2023-02-19,46639
0RDCKCTZ1LBN,,,,,2023-02-26,44576
0RDCKCTZ1LBN,,,,,2023-03-05,50720
0RDCKCTZ1LBN,,,,,2023-03-12,53122
0RDCKCTZ1LBN,,,,,2023-03-19,57012
0RDCKCTZ1LBN,,,,,2023-03-26,57190
0RDCKCTZ1LBN,,,,,2023-04-02,63101
0RDCKCTZ1LBN,,,,,2023-04-16,61823
0RDCKCTZ1LBN,,,,,2023-04-23,63587
0RDCKCTZ1LBN,,,,,2023-04-30,57469
0RDCKCTZ1LBN,,,,,2023-05-07,54130
0RDCKCTZ1LBN,,,,,2023-05-14,55653
0RDCKCTZ1LBN,,,,,2023-05-21,57338
0RDCKCTZ1LBN,,,,,2023-05-28,55488
0RDCKCTZ1LBN,,,,,2023-06-04,55750
0RDCKCTZ1LBN,,,,,2023-06-11,58035
0RDCKCTZ1LBN,,,,,2023-06-18,57631
0RDCKCTZ1LBN,,,,,2023-06-25,58733
0RDCKCTZ1LBN,,,,,2023-07-02,58957
0RDCKCTZ1LBN,,,,,2023-07-09,57754
0RDCKCTZ1LBN,,,,,2023-07-16,57323
0RDCKCTZ1LBN,,,,,2023-07-23,56849
0RDCKCTZ1LBN,,,,,2023-07-30,58137
0RDCKCTZ1LBN,,,,,2023-08-06,56622
0RDCKCTZ1LBN,,,,,2023-08-13,55636
0RDCKCTZ1LBN,,,,,2023-08-20,52722
0RDCKCTZ1LBN,,,,,2023-08-27,54151
0RDCKCTZ1LBN,,,,,2023-09-03,54962
0RDCKCTZ1LBN,,,,,2023-09-10,51710
0RDCKCTZ1LBN,,,,,2023-09-17,54197
0RDCKCTZ1LBN,,,,,2023-09-24,55155
0RDCKCTZ1LBN,,,,,2023-10-01,57303
0RDCKCTZ1LBN,,,,,2023-10-08,56613
0RDCKCTZ1LBN,,,,,2023-10-15,58740
0RDCKCTZ1LBN,,,,,2023-10-22,56931
0RDCKCTZ1LBN,,,,,2023-10-29,54769
0RDCKCTZ1LBN,,,,,2023-11-05,56096
0RDCKCTZ1LBN,,,,,2023-11-12,61551
0RDCKCTZ1LBN,,,,,2023-11-19,65182
0RDCKCTZ1LBN,,,,,2023-11-26,62524
0RDCKCTZ1LBN,,,,,2023-12-03,65506
0RDCKCTZ1LBN,,,,,2023-12-10,64507
0RDCKCTZ1LBN,,,,,2023-12-17,64525
0RDCKCTZ1LBN,,,,,2023-12-24,65622
0RDCKCTZ1LBN,,,,,2023-12-31,52931
0RDCKCTZ1LBN,,,,,2024-01-07,60272
0RDCKCTZ1LBN,,,,,2024-01-14,67583
0RDCKCTZ1LBN,,,,,2024-01-21,68022
0RDCKCTZ1LBN,,,,,2024-01-28,68898
0RDCKCTZ1LBN,,,,,2024-02-04,69408
0RDCKCTZ1LBN,,,,,2024-02-11,65232
0RDCKCTZ1LBN,,,,,2024-02-18,62924
0RDCKCTZ1LBN,,,,,2024-02-25,63473
0RDCKCTZ1LBN,,,,,2024-03-03,64785
0RDCKCTZ1LBN,,,,,2024-03-10,63584
0RDCKCTZ1LBN,,,,,2024-03-17,63285
0RDCKCTZ1LBN,,,,,2024-03-24,64777
0RDCKCTZ1LBN,,,,,2024-03-31,62587
0RDCKCTZ1LBN,,,,,2024-04-07,65554
0RDCKCTZ1LBN,,,,,2024-04-14,64225
0RDCKCTZ1LBN,,,,,2024-04-21,65031
0RDCKCTZ1LBN,,,,,2024-04-28,61912
0RDCKCTZ1LBN,,,,,2024-05-05,62932
0RDCKCTZ1LBN,,,,,2024-05-12,61748
0RDCKCTZ1LBN,,,,,2024-05-19,64819
0RDCKCTZ1LBN,,,,,2024-05-26,64512
0RDCKCTZ1LBN,,,,,2024-06-02,58922
0RDCKCTZ1LBN,,,,,2024-06-09,66021
0RDCKCTZ1LBN,,,,,2024-06-16,67941
0RDCKCTZ1LBN,,,,,2024-06-23,66009
0RDCKCTZ1LBN,,,,,2024-06-30,66118
0RDCKCTZ1LBN,,,,,2024-07-07,64696
0RDCKCTZ1LBN,,,,,2024-07-14,63550
0RDCKCTZ1LBN,,,,,2024-07-21,61242
0RDCKCTZ1LBN,,,,,2024-07-28,59820
0RDCKCTZ1LBN,,,,,2024-08-04,58460
0RDCKCTZ1LBN,,,,,2024-08-11,56838
0RDCKCTZ1LBN,,,,,2024-08-18,45033
0RDCKCTZ1LBN,,,,,2024-08-25,44909
0RDCKCTZ1LBN,,,,,2024-09-01,47317
0RDCKCTZ1LBN,,,,,2024-09-08,46041
0RDCKCTZ1LBN,,,,,2024-09-15,46219
0RDCKCTZ1LBN,,,,,2024-09-22,44517
0RDCKCTZ1LBN,,,,,2024-09-29,45909
0RDCKCTZ1LBN,,,,,2024-10-06,43682
0RDCKCTZ1LBN,,,,,2024-10-13,44317
0RDCKCTZ1LBN,,,,,2024-10-20,44272
0RDCKCTZ1LBN,,,,,2024-10-27,24310
0RDCKCTZ1LBN,,,,,2024-11-03,22861
0RDCKCTZ1LBN,,,,,2024-11-10,23366
0RDCKCTZ1LBN,,,,,2024-11-17,23513
0RDCKCTZ1LBN,,,,,2024-11-24,23557
0RDCKCTZ1LBN,,,,,2024-12-01,23101
0RDCKCTZ1LBN,,,,,2024-12-08,23018
0RDCKCTZ1LBN,,,,,2024-12-15,22519
0RDCKCTZ1LBN,,,,,2024-12-22,22432
0RDCKCTZ1LBN,,,,,2024-12-29,18710
0RDCKCTZ1LBN,,,,,2025-01-05,19227
0RDCKCTZ1LBN,,,,,2025-01-12,22003
0RDCKCTZ1LBN,,,,,2025-01-19,21657
0RDCKCTZ1LBN,,,,,2025-01-26,21679
0RDCKCTZ1LBN,,,,,2025-02-02,21319
0RDCKCTZ1LBN,,,,,2025-02-09,21439
0RDCKCTZ1LBN,,,,,2025-02-16,21158
0RDCKCTZ1LBN,,,,,2025-02-23,20665
0RDCKCTZ1LBN,,,,,2025-03-02,21809
0RDCKCTZ1LBN,,,,,2025-03-09,20919
0RDCKCTZ1LBN,,,,,2025-03-16,20812
0RDCKCTZ1LBN,,,,,2025-03-23,20423
0RDCKCTZ1LBN,,,,,2025-03-30,20272
0RDCKCTZ1LBN,,,,,2025-04-06,20054
0RDCKCTZ1LBN,,,,,2025-04-13,19590
0RDCKCTZ1LBN,,,,,2025-04-20,18743
0RDCKCTZ1LBN,,,,,2025-04-27,18848
0RDCKCTZ1LBN,,,,,2025-05-04,18579
